Iter,tx_node_id,rx_node_id,LossRate,next_hop
5,5,22,96.15,11
5,5,23,0.0,23
5,5,24,95.7,15
5,5,25,89.49,15
5,5,26,100.0,11
5,5,27,99.89,15
5,5,28,100.0,11
5,5,29,0.0,29
5,6,7,0.0,7
5,6,8,34.82,8
5,6,9,0.0,9
5,6,10,89.07,13
5,6,11,0.0,11
5,6,12,97.87,3
5,6,13,0.0,13
5,6,14,99.54,13
5,6,15,100.0,13
5,6,16,100.0,25
5,6,17,100.0,9
5,6,18,100.0,25
5,6,19,100.0,25
5,6,20,100.0,13
5,6,21,100.0,7
5,6,22,99.99,11
5,6,23,100.0,13
5,6,24,0.0,24
5,6,25,0.0,25
5,6,26,100.0,13
5,6,27,100.0,13
5,6,28,100.0,11
5,6,29,99.9,11
5,7,8,0.0,8
5,7,9,0.0,9
5,7,10,0.0,10
5,7,11,0.0,11
5,7,12,99.38,11
5,7,13,67.36,8
5,7,14,0.0,14
5,7,15,0.0,15
5,7,16,100.0,15
5,7,17,99.99,8
5,7,18,100.0,21
5,7,19,100.0,14
5,7,20,99.59,14
5,7,21,0.0,21
5,7,22,99.51,11
5,7,23,99.42,8
5,7,24,0.0,24
5,7,25,95.04,15
5,7,26,100.0,11
5,7,27,100.0,14
5,7,28,100.0,11
5,7,29,95.39,11
5,8,9,0.0,9
5,8,10,0.0,10
5,8,11,98.46,13
5,8,12,84.32,3
5,8,13,0.0,13
5,8,14,0.0,14
5,8,15,99.73,5
5,8,16,0.0,16
5,8,17,0.0,17
5,8,18,100.0,17
5,8,19,99.95,14
5,8,20,0.0,20
5,8,21,97.5,17
5,8,22,95.82,17
5,8,23,0.0,23
5,8,24,0.0,24
5,8,25,88.98,17
5,8,26,100.0,13
5,8,27,99.87,14
5,8,28,100.0,17
5,8,29,88.7,17
5,9,10,0.0,10
5,9,11,0.0,11
5,9,12,95.28,11
5,9,13,0.0,13
5,9,14,92.17,13
5,9,15,99.99,13
5,9,16,0.0,16
5,9,17,0.0,17
5,9,18,0.0,18
5,9,19,100.0,17
5,9,20,0.0,20
5,9,21,99.66,17
5,9,22,99.12,17
5,9,23,99.55,13
5,9,24,0.0,24
5,9,25,95.51,17
5,9,26,100.0,13
5,9,27,0.0,27
5,9,28,0.0,28
5,9,29,95.48,17
5,10,11,0.0,11
5,10,12,0.0,12
5,10,13,0.0,13
5,10,14,24.51,14
5,10,15,0.0,15
5,10,16,0.0,16
5,10,17,91.67,16
5,10,18,95.81,16
5,10,19,92.25,16
5,10,20,0.0,20
5,10,21,65.38,12
5,10,22,54.69,16
5,10,23,59.16,13
5,10,24,54.97,15
5,10,25,32.79,25
5,10,26,93.16,16
5,10,27,85.55,15
5,10,28,95.37,11
5,10,29,32.66,11
5,11,12,0.0,12
5,11,13,0.0,13
5,11,14,0.0,14
5,11,15,0.0,15
5,11,16,41.71,16
5,11,17,18.0,17
5,11,18,48.98,28
5,11,19,72.3,29
5,11,20,9.07,20
5,11,21,39.89,22
5,11,22,0.0,22
5,11,23,7.4,23
5,11,24,21.35,24
5,11,25,13.24,25
5,11,26,0.0,26
5,11,27,44.0,14
5,11,28,0.0,28
5,11,29,0.0,29
5,12,13,57.59,23
5,12,14,0.0,14
5,12,15,44.74,25
5,12,16,0.0,16
5,12,17,0.0,17
5,12,18,81.94,21
5,12,19,47.52,21
5,12,20,95.04,23
5,12,21,0.0,21
5,12,22,0.0,22
5,12,23,0.0,23
5,12,24,93.56,26
5,12,25,0.0,25
5,12,26,0.0,26
5,12,27,55.61,14
5,12,28,72.34,26
5,12,29,49.28,26
5,13,14,0.0,14
5,13,15,0.0,15
5,13,16,93.58,14
5,13,17,84.42,27
5,13,18,92.4,23
5,13,19,89.69,24
5,13,20,0.0,20
5,13,21,58.86,21
5,13,22,46.15,22
5,13,23,0.0,23
5,13,24,0.0,24
5,13,25,22.24,25
5,13,26,0.0,26
5,13,27,0.0,27
5,13,28,92.36,26
5,13,29,22.54,29
5,14,15,0.0,15
5,14,16,0.0,16
5,14,17,0.0,17
5,14,18,65.2,16
5,14,19,0.0,19
5,14,20,0.0,20
5,14,21,21.21,21
5,14,22,11.04,22
5,14,23,15.15,23
5,14,24,0.0,24
5,14,25,3.03,25
5,14,26,57.6,16
5,14,27,0.0,27
5,14,28,64.4,20
5,14,29,2.22,29
5,15,16,0.0,16
5,15,17,0.0,17
5,15,18,18.52,18
5,15,19,5.27,19
5,15,20,0.0,20
5,15,21,6.3,21
5,15,22,14.87,22
5,15,23,28.31,23
5,15,24,0.0,24
5,15,25,0.0,25
5,15,26,18.71,26
5,15,27,0.0,27
5,15,28,9.35,28
5,15,29,41.0,24
5,16,17,0.0,17
5,16,18,0.0,18
5,16,19,0.0,19
5,16,20,48.88,20
5,16,21,0.0,21
5,16,22,0.0,22
5,16,23,0.0,23
5,16,24,0.0,24
5,16,25,0.0,25
5,16,26,0.0,26
5,16,27,0.0,27
5,16,28,18.73,28
5,16,29,61.01,25
5,17,18,0.0,18
5,17,19,0.0,19
5,17,20,0.0,20
5,17,21,0.0,21
5,17,22,0.0,22
5,17,23,0.0,23
5,17,24,0.0,24
5,17,25,0.0,25
5,17,26,0.0,26
5,17,27,0.0,27
5,17,28,0.0,28
5,17,29,0.0,29
5,18,19,0.0,19
5,18,20,0.0,20
5,18,21,0.0,21
5,18,22,0.0,22
5,18,23,0.0,23
5,18,24,87.35,23
5,18,25,0.0,25
5,18,26,0.0,26
5,18,27,0.0,27
5,18,28,0.0,28
5,18,29,0.0,29
5,19,20,0.0,20
5,19,21,0.0,21
5,19,22,0.0,22
5,19,23,49.03,16
5,19,24,0.0,24
5,19,25,0.0,25
5,19,26,0.0,26
5,19,27,0.0,27
5,19,28,0.0,28
5,19,29,0.0,29
5,20,21,0.0,21
5,20,22,0.0,22
5,20,23,0.0,23
5,20,24,0.0,24
5,20,25,0.0,25
5,20,26,0.0,26
5,20,27,0.0,27
5,20,28,0.0,28
5,20,29,0.0,29
5,21,22,0.0,22
5,21,23,0.0,23
5,21,24,0.0,24
5,21,25,0.0,25
5,21,26,0.0,26
5,21,27,0.0,27
5,21,28,0.0,28
5,21,29,0.0,29
5,22,23,0.0,23
5,22,24,0.0,24
5,22,25,0.0,25
5,22,26,0.0,26
5,22,27,0.0,27
5,22,28,0.0,28
5,22,29,0.0,29
5,23,24,0.0,24
5,23,25,0.0,25
5,23,26,0.0,26
5,23,27,0.0,27
5,23,28,0.0,28
5,23,29,0.0,29
5,24,25,0.0,25
5,24,26,0.0,26
5,24,27,0.0,27
5,24,28,0.0,28
5,24,29,0.0,29
5,25,26,0.0,26
5,25,27,0.0,27
5,25,28,0.0,28
5,25,29,0.0,29
5,26,27,0.0,27
5,26,28,0.0,28
5,26,29,0.0,29
5,27,28,0.0,28
5,27,29,0.0,29
5,28,29,0.0,29
6,0,1,0.0,1
6,0,2,0.0,2
6,0,3,0.0,3
6,0,4,13.73,4
6,0,5,100.0,3
6,0,6,0.0,6
6,0,7,100.0,6
6,0,8,99.99,3
6,0,9,99.95,6
6,0,10,100.0,3
6,0,11,100.0,6
6,0,12,100.0,3
6,0,13,100.0,6
6,0,14,100.0,6
6,0,15,100.0,1
6,0,16,100.0,3
6,0,17,100.0,3
6,0,18,100.0,3
6,0,19,100.0,3
6,0,20,100.0,6
6,0,21,100.0,6
6,0,22,100.0,3
6,0,23,100.0,3
6,0,24,100.0,6
6,0,25,100.0,6
6,0,26,100.0,6
6,0,27,100.0,6
6,0,28,100.0,3
6,0,29,100.0,6
6,1,2,0.0,2
6,1,3,99.6,2
6,1,4,24.46,4
6,1,5,0.0,5
6,1,6,97.57,0
6,1,7,100.0,5
6,1,8,100.0,5
6,1,9,100.0,5
6,1,10,100.0,5
6,1,11,100.0,5
6,1,12,100.0,0
6,1,13,100.0,0
6,1,14,100.0,5
6,1,15,100.0,5
6,1,16,100.0,5
6,1,17,100.0,5
6,1,18,100.0,5
6,1,19,100.0,5
6,1,20,100.0,5
6,1,21,100.0,5
6,1,22,100.0,5
6,1,23,100.0,5
6,1,24,100.0,0
6,1,25,100.0,2
6,1,26,100.0,5
6,1,27,100.0,5
6,1,28,100.0,5
6,1,29,100.0,5
6,2,3,0.0,3
6,2,4,0.0,4
6,2,5,100.0,3
6,2,6,98.98,0
6,2,7,99.94,3
6,2,8,99.98,3
6,2,9,99.09,4
6,2,10,100.0,3
6,2,11,100.0,4
6,2,12,100.0,3
6,2,13,100.0,4
6,2,14,100.0,3
6,2,15,100.0,4
6,2,16,100.0,3
6,2,17,100.0,3
6,2,18,100.0,3
6,2,19,100.0,3
6,2,20,100.0,3
6,2,21,100.0,3
6,2,22,100.0,3
6,2,23,100.0,3
6,2,24,100.0,0
6,2,25,100.0,3
6,2,26,100.0,3
6,2,27,100.0,4
6,2,28,100.0,4
6,2,29,100.0,3
6,3,4,0.0,4
6,3,5,0.0,5
6,3,6,0.0,6
6,3,7,0.0,7
6,3,8,0.0,8
6,3,9,29.42,8
6,3,10,0.0,10
6,3,11,100.0,7
6,3,12,0.0,12
6,3,13,83.84,8
6,3,14,96.22,12
6,3,15,100.0,7
6,3,16,100.0,12
6,3,17,100.0,8
6,3,18,100.0,25
6,3,19,0.0,19
6,3,20,100.0,10
6,3,21,97.62,12
6,3,22,96.54,12
6,3,23,0.0,23
6,3,24,99.46,8
6,3,25,0.0,25
6,3,26,100.0,12
6,3,27,99.96,25
6,3,28,100.0,25
6,3,29,91.55,5
6,4,5,0.0,5
6,4,6,0.0,6
6,4,7,0.0,7
6,4,8,99.89,5
6,4,9,0.0,9
6,4,10,100.0,3
6,4,11,100.0,7
6,4,12,100.0,3
6,4,13,100.0,6
6,4,14,100.0,7
6,4,15,100.0,7
6,4,16,100.0,9
6,4,17,100.0,9
6,4,18,100.0,9
6,4,19,100.0,3
6,4,20,100.0,9
6,4,21,100.0,7
6,4,22,100.0,5
6,4,23,100.0,5
6,4,24,100.0,9
6,4,25,100.0,6
6,4,26,100.0,5
6,4,27,100.0,9
6,4,28,100.0,9
6,4,29,100.0,5
6,5,6,0.0,6
6,5,7,0.0,7
6,5,8,0.0,8
6,5,9,15.92,9
6,5,10,0.0,10
6,5,11,0.0,11
6,5,12,83.94,3
6,5,13,34.97,8
6,5,14,69.11,11
6,5,15,0.0,15
6,5,16,99.5,10
6,5,17,99.93,8
6,5,18,99.58,23
6,5,19,98.66,29
6,5,20,96.34,15
6,5,21,83.52,23
6,5,22,75.32,11
6,5,23,0.0,23
6,5,24,79.61,15
6,5,25,54.33,15
6,5,26,99.59,11
6,5,27,97.14,15
6,5,28,99.79,11
6,5,29,0.0,29
6,6,7,0.0,7
6,6,8,37.86,8
6,6,9,0.0,9
6,6,10,91.52,13
6,6,11,0.0,11
6,6,12,98.09,3
6,6,13,0.0,13
6,6,14,99.23,13
6,6,15,100.0,13
6,6,16,100.0,25
6,6,17,100.0,9
6,6,18,100.0,25
6,6,19,100.0,25
6,6,20,0.0,20
6,6,21,99.59,7
6,6,22,99.31,11
6,6,23,99.91,13
6,6,24,0.0,24
6,6,25,0.0,25
6,6,26,100.0,13
6,6,27,100.0,13
6,6,28,100.0,11
6,6,29,97.45,11
6,7,8,0.0,8
6,7,9,0.0,9
6,7,10,0.0,10
6,7,11,0.0,11
6,7,12,99.93,11
6,7,13,64.05,8
6,7,14,0.0,14
6,7,15,0.0,15
6,7,16,100.0,15
6,7,17,99.95,8
6,7,18,100.0,21
6,7,19,100.0,14
6,7,20,95.65,14
6,7,21,0.0,21
6,7,22,97.74,11
6,7,23,96.25,8
6,7,24,0.0,24
6,7,25,83.11,15
6,7,26,100.0,11
6,7,27,99.99,14
6,7,28,100.0,11
6,7,29,84.51,11
6,8,9,0.0,9
6,8,10,0.0,10
6,8,11,99.61,13
6,8,12,88.13,3
6,8,13,0.0,13
6,8,14,0.0,14
6,8,15,99.78,5
6,8,16,0.0,16
6,8,17,0.0,17
6,8,18,99.9,17
6,8,19,99.41,14
6,8,20,0.0,20
6,8,21,89.07,17
6,8,22,82.9,17
6,8,23,0.0,23
6,8,24,0.0,24
6,8,25,65.09,17
6,8,26,99.9,13
6,8,27,98.72,14
6,8,28,99.95,17
6,8,29,64.46,17
6,9,10,0.0,10
6,9,11,0.0,11
6,9,12,98.27,11
6,9,13,0.0,13
6,9,14,92.85,13
6,9,15,100.0,13
6,9,16,0.0,16
6,9,17,0.0,17
6,9,18,0.0,18
6,9,19,100.0,17
6,9,20,0.0,20
6,9,21,98.29,17
6,9,22,95.87,17
6,9,23,97.23,13
6,9,24,0.0,24
6,9,25,83.89,17
6,9,26,100.0,13
6,9,27,0.0,27
6,9,28,0.0,28
6,9,29,83.95,17
6,10,11,0.0,11
6,10,12,0.0,12
6,10,13,0.0,13
6,10,14,18.61,14
6,10,15,0.0,15
6,10,16,0.0,16
6,10,17,88.8,16
6,10,18,84.78,16
6,10,19,87.12,16
6,10,20,0.0,20
6,10,21,47.95,12
6,10,22,31.01,22
6,10,23,30.51,23
6,10,24,41.48,15
6,10,25,6.59,25
6,10,26,83.75,16
6,10,27,72.99,15
6,10,28,90.07,11
6,10,29,6.9,29
6,11,12,0.0,12
6,11,13,0.0,13
6,11,14,0.0,14
6,11,15,0.0,15
6,11,16,20.27,16
6,11,17,9.0,17
6,11,18,42.4,28
6,11,19,85.85,29
6,11,20,14.12,20
6,11,21,65.47,22
6,11,22,0.0,22
6,11,23,26.83,23
6,11,24,57.52,9
6,11,25,51.97,22
6,11,26,0.0,26
6,11,27,54.88,14
6,11,28,0.0,28
6,11,29,0.0,29
6,12,13,71.28,23
6,12,14,0.0,14
6,12,15,44.51,25
6,12,16,0.0,16
6,12,17,0.0,17
6,12,18,63.95,21
6,12,19,22.9,19
6,12,20,96.97,23
6,12,21,0.0,21
6,12,22,0.0,22
6,12,23,0.0,23
6,12,24,98.03,26
6,12,25,0.0,25
6,12,26,0.0,26
6,12,27,36.91,27
6,12,28,56.67,26
6,12,29,54.45,26
6,13,14,0.0,14
6,13,15,0.0,15
6,13,16,80.75,14
6,13,17,86.51,27
6,13,18,85.29,23
6,13,19,89.22,24
6,13,20,0.0,20
6,13,21,51.71,23
6,13,22,33.79,22
6,13,23,0.0,23
6,13,24,0.0,24
6,13,25,6.62,25
6,13,26,0.0,26
6,13,27,0.0,27
6,13,28,90.92,26
6,13,29,7.48,29
6,14,15,0.0,15
6,14,16,0.0,16
6,14,17,0.0,17
6,14,18,47.97,18
6,14,19,0.0,19
6,14,20,0.0,20
6,14,21,17.27,21
6,14,22,5.07,22
6,14,23,3.73,23
6,14,24,0.0,24
6,14,25,4.59,25
6,14,26,46.56,26
6,14,27,0.0,27
6,14,28,58.22,20
6,14,29,3.88,29
6,15,16,0.0,16
6,15,17,0.0,17
6,15,18,7.64,18
6,15,19,11.37,19
6,15,20,0.0,20
6,15,21,23.86,21
6,15,22,35.4,25
6,15,23,45.75,16
6,15,24,0.0,24
6,15,25,0.0,25
6,15,26,14.12,26
6,15,27,0.0,27
6,15,28,1.96,28
6,15,29,67.66,24
6,16,17,0.0,17
6,16,18,0.0,18
6,16,19,0.0,19
6,16,20,53.18,20
6,16,21,0.0,21
6,16,22,0.0,22
6,16,23,0.0,23
6,16,24,0.0,24
6,16,25,0.0,25
6,16,26,0.0,26
6,16,27,0.0,27
6,16,28,20.81,28
6,16,29,60.62,25
6,17,18,0.0,18
6,17,19,0.0,19
6,17,20,0.0,20
6,17,21,0.0,21
6,17,22,0.0,22
6,17,23,0.0,23
6,17,24,0.0,24
6,17,25,0.0,25
6,17,26,0.0,26
6,17,27,0.0,27
6,17,28,0.0,28
6,17,29,0.0,29
6,18,19,0.0,19
6,18,20,0.0,20
6,18,21,0.0,21
6,18,22,0.0,22
6,18,23,0.0,23
6,18,24,94.44,23
6,18,25,0.0,25
6,18,26,0.0,26
6,18,27,0.0,27
6,18,28,0.0,28
6,18,29,0.0,29
6,19,20,0.0,20
6,19,21,0.0,21
6,19,22,0.0,22
6,19,23,60.82,16
6,19,24,0.0,24
6,19,25,0.0,25
6,19,26,0.0,26
6,19,27,0.0,27
6,19,28,0.0,28
6,19,29,0.0,29
6,20,21,0.0,21
6,20,22,0.0,22
6,20,23,0.0,23
6,20,24,0.0,24
6,20,25,0.0,25
6,20,26,0.0,26
6,20,27,0.0,27
6,20,28,0.0,28
6,20,29,0.0,29
6,21,22,0.0,22
6,21,23,0.0,23
6,21,24,0.0,24
6,21,25,0.0,25
6,21,26,0.0,26
6,21,27,0.0,27
6,21,28,0.0,28
6,21,29,0.0,29
6,22,23,0.0,23
6,22,24,0.0,24
6,22,25,0.0,25
6,22,26,0.0,26
6,22,27,0.0,27
6,22,28,0.0,28
6,22,29,0.0,29
6,23,24,0.0,24
6,23,25,0.0,25
6,23,26,0.0,26
6,23,27,0.0,27
6,23,28,0.0,28
6,23,29,0.0,29
6,24,25,0.0,25
6,24,26,0.0,26
6,24,27,0.0,27
6,24,28,0.0,28
6,24,29,0.0,29
6,25,26,0.0,26
6,25,27,0.0,27
6,25,28,0.0,28
6,25,29,0.0,29
6,26,27,0.0,27
6,26,28,0.0,28
6,26,29,0.0,29
6,27,28,0.0,28
6,27,29,0.0,29
6,28,29,0.0,29
7,0,1,0.0,1
7,0,2,0.0,2
7,0,3,0.0,3
7,0,4,18.29,4
7,0,5,100.0,3
7,0,6,0.0,6
7,0,7,100.0,6
7,0,8,100.0,3
7,0,9,99.96,6
7,0,10,100.0,3
7,0,11,100.0,6
7,0,12,100.0,3
7,0,13,100.0,6
7,0,14,100.0,6
7,0,15,100.0,3
7,0,16,100.0,3
7,0,17,100.0,3
7,0,18,100.0,3
7,0,19,100.0,3
7,0,20,100.0,6
7,0,21,100.0,6
7,0,22,100.0,3
7,0,23,100.0,3
7,0,24,100.0,6
7,0,25,100.0,6
7,0,26,100.0,6
7,0,27,100.0,6
7,0,28,100.0,3
7,0,29,100.0,6
7,1,2,0.0,2
7,1,3,99.97,2
7,1,4,27.64,4
7,1,5,100.0,0
7,1,6,98.36,0
7,1,7,100.0,2
7,1,8,100.0,0
7,1,9,100.0,4
7,1,10,100.0,2
7,1,11,100.0,4
7,1,12,100.0,0
7,1,13,100.0,0
7,1,14,100.0,2
7,1,15,100.0,0
7,1,16,100.0,4
7,1,17,100.0,4
7,1,18,100.0,4
7,1,19,100.0,2
7,1,20,100.0,0
7,1,21,100.0,2
7,1,22,100.0,0
7,1,23,100.0,2
7,1,24,100.0,0
7,1,25,100.0,2
7,1,26,100.0,0
7,1,27,100.0,4
7,1,28,100.0,4
7,1,29,100.0,0
7,2,3,0.0,3
7,2,4,0.0,4
7,2,5,100.0,3
7,2,6,99.73,0
7,2,7,99.99,3
7,2,8,100.0,3
7,2,9,99.03,4
7,2,10,100.0,3
7,2,11,100.0,4
7,2,12,100.0,3
7,2,13,100.0,4
7,2,14,100.0,3
7,2,15,100.0,4
7,2,16,100.0,3
7,2,17,100.0,3
7,2,18,100.0,3
7,2,19,100.0,3
7,2,20,100.0,3
7,2,21,100.0,3
7,2,22,100.0,3
7,2,23,100.0,3
7,2,24,100.0,0
7,2,25,100.0,3
7,2,26,100.0,3
7,2,27,100.0,4
7,2,28,100.0,4
7,2,29,100.0,3
7,3,4,0.0,4
7,3,5,0.0,5
7,3,6,0.0,6
7,3,7,0.0,7
7,3,8,0.0,8
7,3,9,35.89,9
7,3,10,0.0,10
7,3,11,100.0,7
7,3,12,0.0,12
7,3,13,72.97,8
7,3,14,89.64,12
7,3,15,99.96,7
7,3,16,99.47,12
7,3,17,100.0,8
7,3,18,99.62,25
7,3,19,0.0,19
7,3,20,99.81,10
7,3,21,79.48,12
7,3,22,74.36,12
7,3,23,0.0,23
7,3,24,96.81,8
7,3,25,0.0,25
7,3,26,99.91,12
7,3,27,97.44,25
7,3,28,99.9,25
7,3,29,61.82,5
7,4,5,0.0,5
7,4,6,0.0,6
7,4,7,100.0,3
7,4,8,99.99,5
7,4,9,0.0,9
7,4,10,100.0,3
7,4,11,100.0,9
7,4,12,100.0,3
7,4,13,100.0,6
7,4,14,100.0,6
7,4,15,100.0,5
7,4,16,100.0,9
7,4,17,100.0,9
7,4,18,100.0,9
7,4,19,100.0,3
7,4,20,100.0,9
7,4,21,100.0,6
7,4,22,100.0,5
7,4,23,100.0,5
7,4,24,100.0,9
7,4,25,100.0,6
7,4,26,100.0,5
7,4,27,100.0,9
7,4,28,100.0,9
7,4,29,100.0,5
7,5,6,0.0,6
7,5,7,0.0,7
7,5,8,0.0,8
7,5,9,31.35,9
7,5,10,0.0,10
7,5,11,0.0,11
7,5,12,84.22,3
7,5,13,18.75,13
7,5,14,52.18,11
7,5,15,0.0,15
7,5,16,87.63,10
7,5,17,99.47,8
7,5,18,92.85,23
7,5,19,93.96,29
7,5,20,83.92,15
7,5,21,58.46,23
7,5,22,41.05,11
7,5,23,0.0,23
7,5,24,62.75,15
7,5,25,13.76,25
7,5,26,95.19,11
7,5,27,86.01,15
7,5,28,97.53,11
7,5,29,0.0,29
7,6,7,0.0,7
7,6,8,41.19,5
7,6,9,0.0,9
7,6,10,93.65,13
7,6,11,100.0,13
7,6,12,98.34,3
7,6,13,0.0,13
7,6,14,98.8,13
7,6,15,100.0,13
7,6,16,100.0,25
7,6,17,100.0,9
7,6,18,100.0,25
7,6,19,99.87,25
7,6,20,0.0,20
7,6,21,95.47,7
7,6,22,93.64,25
7,6,23,98.42,13
7,6,24,0.0,24
7,6,25,0.0,25
7,6,26,100.0,13
7,6,27,99.92,13
7,6,28,100.0,9
7,6,29,86.47,5
7,7,8,0.0,8
7,7,9,0.0,9
7,7,10,0.0,10
7,7,11,0.0,11
7,7,12,100.0,11
7,7,13,62.84,8
7,7,14,0.0,14
7,7,15,0.0,15
7,7,16,99.75,15
7,7,17,99.82,8
7,7,18,99.99,21
7,7,19,100.0,14
7,7,20,83.12,14
7,7,21,0.0,21
7,7,22,95.9,11
7,7,23,90.23,8
7,7,24,0.0,24
7,7,25,70.93,15
7,7,26,100.0,11
7,7,27,99.98,14
7,7,28,100.0,11
7,7,29,73.95,11
7,8,9,0.0,9
7,8,10,0.0,10
7,8,11,99.94,13
7,8,12,91.62,3
7,8,13,0.0,13
7,8,14,0.0,14
7,8,15,99.83,5
7,8,16,0.0,16
7,8,17,0.0,17
7,8,18,98.34,17
7,8,19,97.83,14
7,8,20,0.0,20
7,8,21,74.22,7
7,8,22,60.91,17
7,8,23,0.0,23
7,8,24,0.0,24
7,8,25,33.47,25
7,8,26,99.17,13
7,8,27,94.93,14
7,8,28,99.64,17
7,8,29,32.63,29
7,9,10,0.0,10
7,9,11,0.0,11
7,9,12,99.57,11
7,9,13,0.0,13
7,9,14,93.54,13
7,9,15,100.0,13
7,9,16,0.0,16
7,9,17,0.0,17
7,9,18,0.0,18
7,9,19,99.98,17
7,9,20,0.0,20
7,9,21,95.4,17
7,9,22,89.01,17
7,9,23,90.95,13
7,9,24,0.0,24
7,9,25,64.0,17
7,9,26,100.0,13
7,9,27,0.0,27
7,9,28,0.0,28
7,9,29,64.42,17
7,10,11,0.0,11
7,10,12,0.0,12
7,10,13,0.0,13
7,10,14,13.95,14
7,10,15,0.0,15
7,10,16,0.0,16
7,10,17,85.7,16
7,10,18,68.18,16
7,10,19,85.97,16
7,10,20,0.0,20
7,10,21,41.74,21
7,10,22,20.57,22
7,10,23,9.01,23
7,10,24,45.24,15
7,10,25,2.18,25
7,10,26,70.85,16
7,10,27,62.01,15
7,10,28,84.22,11
7,10,29,3.19,29
7,11,12,0.0,12
7,11,13,0.0,13
7,11,14,0.0,14
7,11,15,0.0,15
7,11,16,35.35,9
7,11,17,6.62,17
7,11,18,58.16,9
7,11,19,97.32,29
7,11,20,41.63,15
7,11,21,90.82,22
7,11,22,0.0,22
7,11,23,63.42,26
7,11,24,90.28,9
7,11,25,88.44,22
7,11,26,0.0,26
7,11,27,76.72,14
7,11,28,0.0,28
7,11,29,0.0,29
7,12,13,82.75,23
7,12,14,0.0,14
7,12,15,44.37,15
7,12,16,0.0,16
7,12,17,0.0,17
7,12,18,45.56,21
7,12,19,5.91,19
7,12,20,98.94,23
7,12,21,0.0,21
7,12,22,0.0,22
7,12,23,0.0,23
7,12,24,99.85,26
7,12,25,0.0,25
7,12,26,0.0,26
7,12,27,22.55,27
7,12,28,40.36,28
7,12,29,70.56,26
7,13,14,0.0,14
7,13,15,0.0,15
7,13,16,61.7,14
7,13,17,88.5,27
7,13,18,77.16,23
7,13,19,91.07,24
7,13,20,0.0,20
7,13,21,50.85,21
7,13,22,28.59,23
7,13,23,0.0,23
7,13,24,0.0,24
7,13,25,2.41,25
7,13,26,0.0,26
7,13,27,0.0,27
7,13,28,90.24,26
7,13,29,4.02,29
7,14,15,0.0,15
7,14,16,0.0,16
7,14,17,0.0,17
7,14,18,32.94,19
7,14,19,0.0,19
7,14,20,0.0,20
7,14,21,23.34,21
7,14,22,10.44,22
7,14,23,1.06,23
7,14,24,0.0,24
7,14,25,19.78,25
7,14,26,36.16,26
7,14,27,0.0,27
7,14,28,54.1,20
7,14,29,19.3,29
7,15,16,0.0,16
7,15,17,0.0,17
7,15,18,9.19,18
7,15,19,28.83,16
7,15,20,0.0,20
7,15,21,49.23,7
7,15,22,61.4,25
7,15,23,67.38,16
7,15,24,0.0,24
7,15,25,0.0,25
7,15,26,15.15,26
7,15,27,0.0,27
7,15,28,0.56,28
7,15,29,89.04,24
7,16,17,0.0,17
7,16,18,0.0,18
7,16,19,0.0,19
7,16,20,59.5,15
7,16,21,0.0,21
7,16,22,0.0,22
7,16,23,0.0,23
7,16,24,0.0,24
7,16,25,0.0,25
7,16,26,0.0,26
7,16,27,0.0,27
7,16,28,27.24,28
7,16,29,60.29,25
7,17,18,0.0,18
7,17,19,0.0,19
7,17,20,0.0,20
7,17,21,0.0,21
7,17,22,0.0,22
7,17,23,0.0,23
7,17,24,0.0,24
7,17,25,0.0,25
7,17,26,0.0,26
7,17,27,0.0,27
7,17,28,0.0,28
7,17,29,0.0,29
7,18,19,0.0,19
7,18,20,0.0,20
7,18,21,0.0,21
7,18,22,0.0,22
7,18,23,0.0,23
7,18,24,98.21,23
7,18,25,0.0,25
7,18,26,0.0,26
7,18,27,0.0,27
7,18,28,0.0,28
7,18,29,0.0,29
7,19,20,0.0,20
7,19,21,0.0,21
7,19,22,0.0,22
7,19,23,71.77,16
7,19,24,0.0,24
7,19,25,0.0,25
7,19,26,0.0,26
7,19,27,0.0,27
7,19,28,0.0,28
7,19,29,0.0,29
7,20,21,0.0,21
7,20,22,0.0,22
7,20,23,0.0,23
7,20,24,0.0,24
7,20,25,0.0,25
7,20,26,0.0,26
7,20,27,0.0,27
7,20,28,0.0,28
7,20,29,0.0,29
7,21,22,0.0,22
7,21,23,0.0,23
7,21,24,0.0,24
7,21,25,0.0,25
7,21,26,0.0,26
7,21,27,0.0,27
7,21,28,0.0,28
7,21,29,0.0,29
7,22,23,0.0,23
7,22,24,0.0,24
7,22,25,0.0,25
7,22,26,0.0,26
7,22,27,0.0,27
7,22,28,0.0,28
7,22,29,0.0,29
7,23,24,0.0,24
7,23,25,0.0,25
7,23,26,0.0,26
7,23,27,0.0,27
7,23,28,0.0,28
7,23,29,0.0,29
7,24,25,0.0,25
7,24,26,0.0,26
7,24,27,0.0,27
7,24,28,0.0,28
7,24,29,0.0,29
7,25,26,0.0,26
7,25,27,0.0,27
7,25,28,0.0,28
7,25,29,0.0,29
7,26,27,0.0,27
7,26,28,0.0,28
7,26,29,0.0,29
7,27,28,0.0,28
7,27,29,0.0,29
7,28,29,0.0,29
8,0,1,0.0,1
8,0,2,0.0,2
8,0,3,0.0,3
8,0,4,26.39,4
8,0,5,100.0,3
8,0,6,0.0,6
8,0,7,100.0,6
8,0,8,100.0,3
8,0,9,99.97,6
8,0,10,100.0,3
